id,rede,nome,latitude,longitude,estado_cdn,academias_proximas_1km
692,Smartfit,João Dias,-23.641824,-46.735164,São Paulo,1
693,Smartfit,Primitiva,-23.5318267,-46.7760416,São Paulo,2
694,Smartfit,Av. Jardim Japão,-23.4782714,-46.5830268,São Paulo,1
695,Smartfit,Vila Carrão,-23.5605888,-46.5436999,São Paulo,1
696,Smartfit,Av. Nova Cantareira,-23.4885519,-46.6240422,São Paulo,2
697,Smartfit,Taboão Outlet,-23.6107779,-46.7679387,São Paulo,1
698,Smartfit,Santa Paula,-23.6237591,-46.5642806,São Paulo,0
699,Smartfit,Shopping Penha,-23.5251244,-46.5468072,São Paulo,1
700,Smartfit,Avenida Taboão,-23.6568665,-46.6022637,São Paulo,1
701,Smartfit,Vila Ema,-23.5881916,-46.5436989,São Paulo,1
702,Smartfit,Vila Alpina,-23.6034288,-46.5495165,São Paulo,0
703,Smartfit,Raposo Shopping,-23.5879026,-46.7510194,São Paulo,0
704,Smartfit,Shopping Taboão,-23.608103,-46.7530892,São Paulo,2
705,Smartfit,Jaguaribe,-23.563498,-46.7908461,São Paulo,0
706,Smartfit,Shopping Interlagos,-23.6742976,-46.6750811,São Paulo,0
707,Smartfit,Sabará,-23.6768295,-46.6852479,São Paulo,1
708,Smartfit,Avenida Amador Bueno,-23.5237948,-46.5344477,São Paulo,1
709,Smartfit,Jardim Miriam,-23.6810694,-46.6391965,São Paulo,1
710,Smartfit,Osasco KM 18,-23.5293886,-46.7941875,São Paulo,2
711,Smartfit,SP Market,-23.6791359,-46.6949087,São Paulo,1
712,Smartfit,Shopping Campo Limpo,-23.6495485,-46.7573709,São Paulo,0
713,Smartfit,Internacional Shopping,-23.4889788,-46.548651,São Paulo,2
714,Smartfit,Av. Guarulhos,-23.4914328,-46.5455167,São Paulo,2
715,Smartfit,Osasco - Av. Getúlio Vargas,-23.5061121,-46.788828,São Paulo,0
716,Smartfit,Parque São Lucas,-23.6020236,-46.5308739,São Paulo,1
717,Smartfit,Bem Barato Rudge Ramos,-23.6581043,-46.5680713,São Paulo,2
718,Smartfit,Cantareira Norte Shopping,-23.445098,-46.723084,São Paulo,0
719,Smartfit,Assaí Anchieta,-23.6688917,-46.5760158,São Paulo,1
720,Smartfit,Campestre,-23.6372776,-46.5443008,São Paulo,0
721,Smartfit,Taboão - Kizaemon 1047,-23.6351578,-46.786961,São Paulo,2
722,Smartfit,Capelinha,-23.6582396,-46.7657983,São Paulo,1
723,Smartfit,Shopping Praça da Moça,-23.6914357,-46.6230788,São Paulo,2
724,Smartfit,Sapopemba,-23.5986894,-46.5173338,São Paulo,2
725,Smartfit,D'avó Jardim Clementino,-23.635455,-46.7891228,São Paulo,2
726,Smartfit,Rio das Pedras,-23.5682541,-46.5100367,São Paulo,2
727,Smartfit,Estrada do Alvarenga,-23.7000258,-46.6460358,São Paulo,0
728,Smartfit,Estrada do M'Boi Mirim,-23.6753742,-46.7550235,São Paulo,0
729,Smartfit,Roldão Osasco,-23.5248568,-46.8147991,São Paulo,0
730,Smartfit,Príncipe de Gales,-23.6618792,-46.54978,São Paulo,1
731,Smartfit,Grand Plaza,-23.6466779,-46.5337893,São Paulo,1
732,Smartfit,Parque Santa Teresa,-23.5670428,-46.8192145,São Paulo,0
733,Smartfit,Ponte Rasa,-23.5104171,-46.5079457,São Paulo,0
734,Smartfit,Shopping Diadema,-23.7047254,-46.6175221,São Paulo,0
735,Smartfit,Gamelinha,-23.5503543,-46.4970137,São Paulo,1
736,Smartfit,Capão Redondo,-23.6723612,-46.7738029,São Paulo,1
737,Smartfit,Avenida João Paulo II - Embu das Artes,-23.6470531,-46.7997395,São Paulo,1
738,Smartfit,Parque das Nações,-23.6366379,-46.5165953,São Paulo,1
739,Smartfit,Bosque Maia,-23.4636745,-46.5280186,São Paulo,1
740,Smartfit,Metrô Sapopemba,-23.5953555,-46.5245439,São Paulo,2
741,Smartfit,Vila Dirce,-23.5525322,-46.8351214,São Paulo,1
742,Smartfit,Centro,-23.519823,-46.8342984,São Paulo,1
743,Smartfit,Transguarulhense,-23.4330561,-46.537633,São Paulo,1
744,Smartfit,Lar ABC Shopping,-23.6781047,-46.5382059,São Paulo,1
745,Smartfit,Parque Oratório,-23.6359585,-46.5033011,São Paulo,1
746,Smartfit,Shopping Metrópole,-23.6944977,-46.5517723,São Paulo,0
747,Smartfit,Granja Viana - São Camilo,-23.5759764,-46.8479447,São Paulo,1
748,Smartfit,Poupaki Cidade Dutra,-23.7272074,-46.6979752,São Paulo,1
749,Smartfit,Teotonio Vilela I,-23.7276993,-46.6988468,São Paulo,1
750,Smartfit,Avenida São Miguel I,-23.5074508,-46.4841016,São Paulo,1
751,Smartfit,Avenida Castelo Branco,-23.7167949,-46.5844915,São Paulo,1
752,Smartfit,Pirelli,-23.6635608,-46.5134847,São Paulo,1
753,Smartfit,Shopping Pátio Guarulhos,-23.4286409,-46.5366889,São Paulo,1
754,Smartfit,Granja Viana Km 25,-23.6013344,-46.8470398,São Paulo,0
755,Smartfit,Estação São Mateus,-23.600541,-46.5120059,São Paulo,1
756,Smartfit,Shopping Metrô Itaquera,-23.5326001,-46.4505396,São Paulo,3
757,Smartfit,Cocaia,-23.440593,-46.5221896,São Paulo,0
758,Smartfit,Alphaville II,-23.4996348,-46.843645,São Paulo,1
759,Smartfit,Parque Shopping Barueri,-23.5134029,-46.855564,São Paulo,0
760,Smartfit,Av. Prestes Maia,-23.7069565,-46.5473627,São Paulo,2
761,Smartfit,Avenida São Miguel II,-23.5019775,-46.471602,São Paulo,0
762,Smartfit,Valo Velho,-23.6887425,-46.8099014,São Paulo,0
763,Smartfit,Jardim Adriana,-23.4244649,-46.523924,São Paulo,1
764,Smartfit,Alphaville I,-23.4990905,-46.854087,São Paulo,2
765,Smartfit,Rua João Pessoa,-23.7134241,-46.5482374,São Paulo,2
766,Smartfit,Teotonio Vilela II,-23.7442476,-46.7071933,São Paulo,0
767,Smartfit,Belmira Marin,-23.7472543,-46.6879609,São Paulo,1
768,Smartfit,Estrada das Pitas,-23.5474947,-46.870877,São Paulo,0
769,Smartfit,Vianas,-23.707179,-46.5275606,São Paulo,1
770,Smartfit,Parque Boa Esperança,-23.5964488,-46.4540654,São Paulo,1
771,Smartfit,Residencial Cocaia,-23.74658,-46.6714893,São Paulo,1
772,Smartfit,Embu das Artes,-23.6519399,-46.8497683,São Paulo,0
773,Smartfit,Plaza Shopping,-23.7232218,-46.543195,São Paulo,1
774,Smartfit,Vila Carmosina,-23.55732,-46.44626,São Paulo,1
775,Smartfit,Sábbado D’Angelo,-23.551365,-46.4453884,São Paulo,1
776,Smartfit,D'avó São Miguel Paulista,-23.4991118,-46.4546863,São Paulo,1
777,Smartfit,Vila Luzita,-23.6981622,-46.5042563,São Paulo,1
778,Smartfit,Mendes Vila Natal,-23.7556313,-46.7082896,São Paulo,0
779,Smartfit,Barueri - Av Zélia,-23.5411246,-46.885461,São Paulo,0
780,Smartfit,Barueri Centro,-23.5111036,-46.8822247,São Paulo,0
781,Smartfit,Jardim Capela,-23.7334395,-46.7873259,São Paulo,1
782,Smartfit,São Miguel Paulista,-23.492297,-46.445579,São Paulo,0
783,Smartfit,Mauá,-23.6650001,-46.458724,São Paulo,1
784,Smartfit,Terminal Varginha,-23.7718542,-46.7125514,São Paulo,0
785,Smartfit,Guaianazes,-23.5424655,-46.4248518,São Paulo,0
786,Smartfit,Nordestina,-23.5126543,-46.4276671,São Paulo,0
787,Smartfit,Caieiras,-23.3496586,-46.7432423,São Paulo,1
788,Smartfit,Jandira Centro,-23.5304399,-46.9028053,São Paulo,1
789,Smartfit,Jandira Ouro Verde,-23.5270797,-46.9022205,São Paulo,1
790,Smartfit,Shopping Cidade Tiradentes,-23.5770229,-46.4162866,São Paulo,2
791,Smartfit,Itapecerica da Serra,-23.7114643,-46.8484087,São Paulo,1
792,Smartfit,Cidade Tiradentes,-23.5798456,-46.4113863,São Paulo,2
793,Smartfit,Barão de Mauá,-23.664824,-46.4342158,São Paulo,0
794,Smartfit,Franco da Rocha,-23.3287797,-46.7275339,São Paulo,0
795,Smartfit,Cajamar,-23.4059942,-46.8645368,São Paulo,1
796,Smartfit,Itapevi Centro,-23.5472194,-46.9346897,São Paulo,2
797,Smartfit,Itaim Paulista,-23.5068686,-46.3960126,São Paulo,2
798,Smartfit,Itapevi,-23.5418973,-46.9347897,São Paulo,2
799,Smartfit,Cidade Kemel,-23.4615674,-46.4977554,São Paulo,0
800,Smartfit,Marechal Tito,-23.4930945,-46.3887277,São Paulo,0
801,Smartfit,Shopping Bonsucesso,-23.44396,-46.40809,São Paulo,1
802,Smartfit,Ribeirão Pires,-23.7076017,-46.4032526,São Paulo,1
803,Smartfit,Avenida Brasil,-23.5352,-46.3560447,São Paulo,0
804,Smartfit,Shopping Pateo Itaquá,-23.4960988,-46.3483928,São Paulo,0
805,Smartfit,Embu-Guaçu,-23.8229437,-46.8173482,São Paulo,0
806,Smartfit,Suzano,-23.5418933,-46.3191107,São Paulo,0
807,Smartfit,Arujá,-23.3946557,-46.3154974,São Paulo,0
808,Smartfit,Cubatão,-23.8882576,-46.4201975,São Paulo,1
809,Smartfit,Av. Imigrantes Italianos,-23.1877473,-46.8544538,São Paulo,1
810,Smartfit,Leroy Jundiaí,-23.191077,-46.8712754,São Paulo,1
811,Smartfit,Jundiaí Shopping,-23.1996761,-46.889651,São Paulo,1
812,Smartfit,Av. Fernando Costa,-23.5306796,-46.2071045,São Paulo,2
813,Smartfit,Maxi Shopping,-23.1692949,-46.8917403,São Paulo,0
814,Smartfit,Av. Vereador Narciso,-23.5159098,-46.1795654,São Paulo,1
815,Smartfit,Av. Antônio Pincinato,-23.1818406,-46.9232494,São Paulo,0
816,Smartfit,Atibaia,-23.1176132,-46.5604523,São Paulo,1
817,Smartfit,Jundiaí - R. Dr Ramiro,-23.1692423,-46.9107107,São Paulo,0
818,Smartfit,Roldão São Vicente,-23.9492435,-46.3972523,São Paulo,0
819,Smartfit,Rua Frei Gaspar,-23.9616911,-46.3946819,São Paulo,0
820,Smartfit,Jundiaí CECAP,-23.143748,-46.9146349,São Paulo,0
821,Smartfit,Avenida Presidente Wilson,-23.9659488,-46.381104,São Paulo,2
822,Smartfit,Litoral Plaza,-23.9960843,-46.4076257,São Paulo,1
823,Smartfit,Ocian,-24.0240512,-46.4739947,São Paulo,0
824,Smartfit,Ana Costa II,-23.9557792,-46.3320642,São Paulo,1
825,Smartfit,Emissário,-23.9674725,-46.3475499,São Paulo,1
826,Smartfit,Assaí Ana Costa,-23.9588201,-46.3323225,São Paulo,2
827,Smartfit,Pres. Costa e Silva,-24.0061566,-46.4132149,São Paulo,4
828,Smartfit,Ana Costa 1,-23.968769,-46.3332901,São Paulo,3
829,Smartfit,Vicente de Carvalho,-23.9564781,-46.2891807,São Paulo,1
830,Smartfit,Embaré,-23.9755723,-46.3138573,São Paulo,1
831,Smartfit,Enseada,-23.9685212,-46.2128381,São Paulo,0
832,Smartfit,Pão de Açúcar Enseada,-23.9882974,-46.248482,São Paulo,0
833,Smartfit,Pitangueiras,-23.9960173,-46.2557418,São Paulo,0
834,Smartfit,Bragança Paulista,-22.9742608,-46.5355655,São Paulo,0
835,Smartfit,Jacareí,-23.3014653,-45.9678491,São Paulo,2
836,Smartfit,Indaiatuba,-23.0958316,-47.2235547,São Paulo,1
837,Smartfit,Boa Supermercados Vila Hortência,-23.5119307,-47.4338388,São Paulo,0
838,Smartfit,Prado Boulevard,-22.9376867,-47.0499212,São Paulo,0
839,Smartfit,Abolição,-22.918021,-47.0533035,São Paulo,2
840,Smartfit,Além Ponte,-23.500438,-47.449006,São Paulo,0
841,Smartfit,Villa Branca,-23.2678015,-45.9406698,São Paulo,0
842,Smartfit,Pereira Inácio,-23.513256,-47.4559346,São Paulo,2
843,Smartfit,Campinas Shopping,-22.9310074,-47.0790181,São Paulo,2
844,Smartfit,Campolim,-23.5222048,-47.4644423,São Paulo,1
845,Smartfit,Assaí Amoreiras,-22.9447652,-47.1094146,São Paulo,2
846,Smartfit,General Carneiro,-23.5041834,-47.479272,São Paulo,1
847,Smartfit,Cambuí II,-22.8979276,-47.0567714,São Paulo,2
848,Smartfit,Tauste Itavuvu,-23.4809616,-47.4733208,São Paulo,2
849,Smartfit,Shopping Cidade Sorocaba,-23.4662006,-47.4790543,São Paulo,1
850,Smartfit,Jorge Krug,-22.891493,-47.061323,São Paulo,2
851,Smartfit,Parque Industrial,-23.2388863,-45.9098966,São Paulo,2
852,Smartfit,Parque das Bandeiras,-22.9254442,-47.1272285,São Paulo,0
853,Smartfit,Avenida Ipanema,-23.4581337,-47.5029595,São Paulo,1
854,Smartfit,Aquarius,-23.2149446,-45.9020974,São Paulo,2
855,Smartfit,Chácara Primavera,-22.8581252,-47.0469088,São Paulo,2
856,Smartfit,Satelite,-23.2224016,-45.8853578,São Paulo,2
857,Smartfit,Center Vale,-23.200802,-45.8804556,São Paulo,0
858,Smartfit,Barão Geraldo,-22.8220271,-47.0870861,São Paulo,1
859,Smartfit,Hortolândia,-22.8637238,-47.2136602,São Paulo,1
860,Smartfit,Paulínia,-22.7714791,-47.147559,São Paulo,1
861,Smartfit,Boituva,-23.2842027,-47.6739941,São Paulo,1
862,Smartfit,Americana,-22.7532856,-47.3477901,São Paulo,0
863,Smartfit,Santa Bárbara D’Oeste,-22.7499692,-47.3740211,São Paulo,0
864,Smartfit,Taubaté,-23.0299512,-45.5792025,São Paulo,1
865,Smartfit,Serramar Shopping,-23.6548536,-45.4362724,São Paulo,0
866,Smartfit,Extra Taubaté,-23.0371719,-45.5596027,São Paulo,1
867,Smartfit,Limeira,-22.5692982,-47.3991208,São Paulo,1
868,Smartfit,Limeira II - Av. Comendador Agostinho Prada,-22.578429,-47.4209606,São Paulo,1
869,Smartfit,Mogi Guaçu,-22.3759811,-46.9433946,São Paulo,1
870,Smartfit,Av. 31 de Março,-22.748004,-47.643919,São Paulo,1
871,Smartfit,Vila Rezende,-22.7036165,-47.6531081,São Paulo,0
872,Smartfit,Pinda,-22.9376825,-45.4618625,São Paulo,1
873,Smartfit,Itapetininga,-23.5859938,-48.0484642,São Paulo,0
874,Smartfit,Araras,-22.3593091,-47.3928742,São Paulo,1
875,Smartfit,Rio Claro,-22.4202521,-47.5673872,São Paulo,0
876,Smartfit,Bretas Pouso Alegre,-22.233982,-45.9289016,Minas Gerais,0
877,Smartfit,Buriti Shopping Guaratinguetá,-22.8125976,-45.1975704,São Paulo,1
878,Smartfit,São João da Boa Vista,-21.9803791,-46.7865486,São Paulo,1
879,Smartfit,Lorena,-22.7458196,-45.1086725,São Paulo,0
880,Smartfit,Poços de Caldas,-21.7859415,-46.5789317,Minas Gerais,1
881,Smartfit,Avaré,-23.0953453,-48.9400249,São Paulo,1
882,Smartfit,Jaú,-22.2980566,-48.5436247,São Paulo,0
883,Smartfit,Shopping Piratas,-23.0031218,-44.2996996,Rio de Janeiro,0
884,Smartfit,Av. Trinta e Seis,-21.781122,-48.1880326,São Paulo,1
885,Smartfit,Maurício Galli,-21.7630764,-48.1644867,São Paulo,0
886,Smartfit,Varginha,-21.5598997,-45.4426434,Minas Gerais,0
887,Smartfit,Resende Shopping,-22.4658559,-44.4523229,Rio de Janeiro,0
888,Smartfit,Av. Getúlio Vargas I,-22.3558933,-49.0482399,São Paulo,1
889,Smartfit,Barra Mansa,-22.5446103,-44.1737478,Rio de Janeiro,0
890,Smartfit,Av. Getúlio Vargas II,-22.3407492,-49.0615545,São Paulo,1
891,Smartfit,Paranaguá,-25.5192307,-48.5077374,Paraná,0
892,Smartfit,Trio,-21.1995499,-47.8079042,São Paulo,2
893,Smartfit,Volta Redonda,-22.5124491,-44.0901612,Rio de Janeiro,0
894,Smartfit,Neo,-21.1899608,-47.7925206,São Paulo,2
895,Smartfit,Shopping Santa Úrsula,-21.1824408,-47.8083188,São Paulo,0
896,Smartfit,Mall Dom Pedro I,-21.1499594,-47.8271251,São Paulo,0
897,Smartfit,Itaguaí,-22.8699079,-43.7671618,Rio de Janeiro,0
898,Smartfit,Pedra de Guaratiba,-22.9676859,-43.6480084,Rio de Janeiro,0
899,Smartfit,ParkShopping Campo Grande,-22.9268456,-43.5757112,Rio de Janeiro,0
900,Smartfit,Colombo,-25.3607166,-49.1868356,Paraná,0
901,Smartfit,Mall Cachamorra,-22.9280524,-43.5539796,Rio de Janeiro,0
902,Smartfit,Calçadão Campo Grande,-22.9042576,-43.5586476,Rio de Janeiro,0
903,Smartfit,Santa Cândida,-25.3744783,-49.2194135,Paraná,0
904,Smartfit,Bacacheri,-25.3905361,-49.2232711,Paraná,0
905,Smartfit,Pinhais,-25.4121513,-49.1901979,Paraná,0
906,Smartfit,Guiomar Novaes,-23.0190533,-43.4833057,Rio de Janeiro,3
907,Smartfit,Av. Iraí,-25.4476341,-49.1874299,Paraná,0
908,Smartfit,Queimados,-22.7172866,-43.5540108,Rio de Janeiro,1
909,Smartfit,Taruma,-25.427986,-49.2300269,Paraná,0
910,Smartfit,Crispim Laranjeira,-23.0129986,-43.4581984,Rio de Janeiro,0
911,Smartfit,Ourinhos Plaza Shopping,-22.9803653,-49.8634168,São Paulo,0
912,Smartfit,Juvevê,-25.417824,-49.2461558,Paraná,0
913,Smartfit,Gelson Fonseca,-23.0008718,-43.3692248,Rio de Janeiro,1
914,Smartfit,Bangu Shopping,-22.8780848,-43.4674897,Rio de Janeiro,0
915,Smartfit,Nova Iguaçu - Jardim Alvorada,-22.7631337,-43.4993197,Rio de Janeiro,0
916,Smartfit,Express Mall Uberaba,-25.4822575,-49.2243252,Paraná,0
917,Smartfit,Shopping Estação,-25.4381052,-49.2665602,Paraná,0
918,Smartfit,Abílio Távora,-22.7611204,-43.4572197,Rio de Janeiro,3
919,Smartfit,Rebouças,-25.452839,-49.2616142,Paraná,0
920,Smartfit,Shopping Curitiba,-25.4409909,-49.2774894,Paraná,3
921,Smartfit,Hauer,-25.4743278,-49.2587853,Paraná,0
922,Smartfit,Riocentro,-22.9798861,-43.4116707,Rio de Janeiro,0
923,Smartfit,Shopping São José,-25.5392144,-49.203886,Paraná,0
924,Smartfit,Allways Mall,-22.9991632,-43.4049766,Rio de Janeiro,1
925,Smartfit,Santa Felicidade,-25.4054641,-49.3264339,Paraná,0
926,Smartfit,Água Verde,-25.4539753,-49.288673,Paraná,0
927,Smartfit,Mário Guimarães,-22.7579988,-43.457613,Rio de Janeiro,3
928,Smartfit,Boqueirão,-25.5205898,-49.2357294,Paraná,0
929,Smartfit,Parque Barigui,-25.4327589,-49.3128456,Paraná,0
930,Smartfit,Avenida Sete de Setembro,-25.4506516,-49.3001445,Paraná,0
931,Smartfit,Dom Walmor,-22.7565784,-43.4529533,Rio de Janeiro,3
932,Smartfit,Alto da Posse,-22.7069101,-43.4373956,Rio de Janeiro,0
933,Smartfit,Atacadão Arthur Bernardes,-25.4638999,-49.3013401,Paraná,0
934,Smartfit,Via Light,-22.7592562,-43.4437,Rio de Janeiro,1
935,Smartfit,Pedro Corrêa,-22.9613339,-43.3903637,Rio de Janeiro,0
936,Smartfit,Bosque da Barra,-23.0010151,-43.3735815,Rio de Janeiro,1
937,Smartfit,Mesquita,-22.7841551,-43.4304396,Rio de Janeiro,0
938,Smartfit,Rancho Novo Supermercado Royal,-22.7451686,-43.4391833,Rio de Janeiro,0
939,Smartfit,Carmela Dutra,-22.8072672,-43.4152457,Rio de Janeiro,1
940,Smartfit,Avenida dos Mananciais,-22.9172162,-43.3849493,Rio de Janeiro,0
941,Smartfit,Pinheirinho,-25.5071403,-49.2865033,Paraná,0
942,Smartfit,Via Parque,-22.9827365,-43.360893,Rio de Janeiro,1
943,Smartfit,Franca,-20.5504537,-47.4030206,São Paulo,0
944,Smartfit,Estrada do Cafundá,-22.9142731,-43.3738455,Rio de Janeiro,0
945,Smartfit,Cidade de Deus,-22.9398582,-43.3684169,Rio de Janeiro,0
946,Smartfit,Tindiba,-22.9250266,-43.3705086,Rio de Janeiro,2
947,Smartfit,Pedro Gusso,-25.4989858,-49.3097593,Paraná,0
948,Smartfit,Fazendinha,-25.4780634,-49.3298476,Paraná,1
949,Smartfit,Sítio Cercado,-25.5362358,-49.2838361,Paraná,0
950,Smartfit,Barra Garden,-23.001079,-43.3418563,Rio de Janeiro,1
951,Smartfit,Guanabara Tanque,-22.9134872,-43.361199,Rio de Janeiro,0
952,Smartfit,Vila Valqueire,-22.8833215,-43.3684485,Rio de Janeiro,0
953,Smartfit,Belford Roxo,-22.7654655,-43.3998112,Rio de Janeiro,0
954,Smartfit,Guanabara Barra,-23.001215,-43.3382973,Rio de Janeiro,1
955,Smartfit,Praça Seca,-22.90125,-43.3551483,Rio de Janeiro,0
956,Smartfit,Guadalupe,-22.8350525,-43.3610171,Rio de Janeiro,0
957,Smartfit,Estrada de Jacarepaguá,-22.9417118,-43.3426011,Rio de Janeiro,3
958,Smartfit,Park Jacarepaguá,-22.954455,-43.3375572,Rio de Janeiro,0
959,Smartfit,Shopping Rio das Pedras,-22.9719464,-43.3315307,Rio de Janeiro,1
960,Smartfit,Jacarepaguá,-22.9373827,-43.3382306,Rio de Janeiro,2
961,Smartfit,Assaí Barra Américas,-23.0018906,-43.3232791,Rio de Janeiro,1
962,Smartfit,Pavuna,-22.8039936,-43.3598922,Rio de Janeiro,0
963,Smartfit,Guanabara Campinho,-22.8808915,-43.3397254,Rio de Janeiro,2
964,Smartfit,Madureira Shopping,-22.870455,-43.3410831,Rio de Janeiro,1
965,Smartfit,Madureira,-22.8736594,-43.3379905,Rio de Janeiro,2
966,Smartfit,Olegário Maciel,-23.0097112,-43.3043122,Rio de Janeiro,1
967,Smartfit,Vilar dos Teles,-22.7766776,-43.3614067,Rio de Janeiro,0
968,Smartfit,Shopping Grande Rio,-22.795967,-43.3510244,Rio de Janeiro,0
969,Smartfit,Cascadura,-22.8832478,-43.3216522,Rio de Janeiro,0
970,Smartfit,Irajá,-22.8336061,-43.3273088,Rio de Janeiro,0
971,Smartfit,Carioca Shopping,-22.849763,-43.311054,Rio de Janeiro,0
972,Smartfit,Vila da Penha,-22.8343156,-43.3086011,Rio de Janeiro,0
973,Smartfit,Shopping Méier,-22.9037716,-43.2833239,Rio de Janeiro,2
974,Smartfit,Duque de Caxias 2,-22.785267,-43.3118328,Rio de Janeiro,2
975,Smartfit,Méier,-22.9031453,-43.2814034,Rio de Janeiro,2
976,Smartfit,NorteShopping,-22.886543,-43.2841786,Rio de Janeiro,2
977,Smartfit,Dom Helder,-22.887681,-43.2817998,Rio de Janeiro,2
978,Smartfit,Duque de Caxias,-22.7891035,-43.3063457,Rio de Janeiro,2
979,Smartfit,Fazenda Rio Grande,-25.64583,-49.3144639,Paraná,0
980,Smartfit,Av. Brás de Pina,-22.8417378,-43.2814961,Rio de Janeiro,0
981,Smartfit,Penha Circular,-22.836265,-43.2730769,Rio de Janeiro,1
982,Smartfit,Olaria,-22.8489618,-43.2705331,Rio de Janeiro,1
983,Smartfit,Caxias Shopping,-22.7866898,-43.2864439,Rio de Janeiro,0
984,Smartfit,Uruguai,-22.9255337,-43.2459543,Rio de Janeiro,2
985,Smartfit,Vila Isabel,-22.9160583,-43.2480545,Rio de Janeiro,1
986,Smartfit,Dias Ferreira,-22.985588,-43.2287162,Rio de Janeiro,5
987,Smartfit,Rua Conde de Bonfim II,-22.930674,-43.2386193,Rio de Janeiro,4
988,Smartfit,Av. Maracanã I,-22.9266786,-43.2390013,Rio de Janeiro,5
989,Smartfit,Bonsucesso,-22.8650793,-43.2533427,Rio de Janeiro,0
990,Smartfit,Bartolomeu Mitre,-22.982842,-43.2237989,Rio de Janeiro,7
991,Smartfit,Boulevard 28,-22.9141566,-43.2387746,Rio de Janeiro,3
992,Smartfit,Rua Conde de Bonfim I,-22.9252986,-43.2347497,Rio de Janeiro,6
993,Smartfit,Gávea,-22.9736225,-43.2253161,Rio de Janeiro,1
994,Smartfit,Leblon,-22.9848409,-43.2211988,Rio de Janeiro,6
995,Smartfit,Prezunic Benfica,-22.8923315,-43.2411632,Rio de Janeiro,0
996,Smartfit,Av. Maracanã II,-22.9174328,-43.2314173,Rio de Janeiro,5
997,Smartfit,São Cristovão,-22.9001759,-43.2269876,Rio de Janeiro,0
998,Smartfit,Barão da Torre,-22.9827234,-43.2065476,Rio de Janeiro,4
999,Smartfit,Haddock Lobo,-22.9208471,-43.2199267,Rio de Janeiro,2
1000,Smartfit,Visconde de Pirajá,-22.9848286,-43.2000896,Rio de Janeiro,5
1001,Smartfit,Ipanema,-22.9842981,-43.1991249,Rio de Janeiro,6
1002,Smartfit,Humaitá,-22.959491,-43.2019964,Rio de Janeiro,2
1003,Smartfit,Francisco Sá,-22.9833761,-43.1916661,Rio de Janeiro,5
1004,Smartfit,Pompeu Loureiro,-22.9732756,-43.1922221,Rio de Janeiro,8
1005,Smartfit,Voluntários da Pátria II,-22.9551878,-43.1954855,Rio de Janeiro,3
1006,Smartfit,Nsa. Copacabana 928,-22.9754333,-43.1901259,Rio de Janeiro,8
1007,Smartfit,Nsa. Copacabana 749,-22.9725622,-43.187848,Rio de Janeiro,10
1008,Smartfit,Barata Ribeiro,-22.9699165,-43.1880607,Rio de Janeiro,9
1009,Smartfit,Nsa. Copacabana 690,-22.9709036,-43.1870008,Rio de Janeiro,9
1010,Smartfit,Voluntários da Pátria I,-22.9530569,-43.1897513,Rio de Janeiro,4
1011,Smartfit,Copacabana Siqueira Campos,-22.9667914,-43.1862918,Rio de Janeiro,8
1012,Smartfit,Laranjeiras,-22.9358613,-43.1901688,Rio de Janeiro,0
1013,Smartfit,Tonelero,-22.9655568,-43.1827375,Rio de Janeiro,6
1014,Smartfit,Bambina,-22.9479808,-43.1862747,Rio de Janeiro,4
1015,Smartfit,Rua da Passagem,-22.955419,-43.181019,Rio de Janeiro,3
1016,Smartfit,Rua Riachuelo,-22.9141038,-43.1855439,Rio de Janeiro,1
1017,Smartfit,Largo do Machado,-22.9315062,-43.1787761,Rio de Janeiro,3
1018,Smartfit,Ilha do Governador,-22.8060016,-43.2094187,Rio de Janeiro,0
1019,Smartfit,Marquês de Abrantes,-22.9340614,-43.1775854,Rio de Janeiro,4
1020,Smartfit,Senador Vergueiro,-22.9359742,-43.175088,Rio de Janeiro,4
1021,Smartfit,Uruguaiana,-22.9038646,-43.1809403,Rio de Janeiro,4
1022,Smartfit,Praça Passeio Público,-22.9121975,-43.1779717,Rio de Janeiro,4
1023,Smartfit,Metrô Carioca,-22.9068423,-43.1781471,Rio de Janeiro,4
1024,Smartfit,Cocotá,-22.8050714,-43.1822078,Rio de Janeiro,0
1025,Smartfit,Comendador Fragata,-22.2258925,-49.9353683,São Paulo,0
1026,Smartfit,Ingá,-22.901276,-43.1235888,Rio de Janeiro,0
1027,Smartfit,Moreira César,-22.8194897,-43.3787388,Rio de Janeiro,0
1028,Smartfit,Aventureiro,-26.2511649,-48.8205593,Santa Catarina,0
1029,Smartfit,Mariz e Barros,-22.9097081,-43.1081872,Rio de Janeiro,1
1030,Smartfit,João Pessoa,-22.9034915,-43.1018899,Rio de Janeiro,3
1031,Smartfit,Fonseca,-22.8815816,-43.092327,Rio de Janeiro,0
1032,Smartfit,Saguaçu,-26.2772492,-48.8492737,Santa Catarina,0
1033,Smartfit,Petrópolis,-22.512279,-43.179689,Rio de Janeiro,0
1034,Smartfit,Niterói - Itaipu,-22.9476198,-43.0312848,Rio de Janeiro,0
1035,Smartfit,Bucarein,-26.3158143,-48.8427853,Santa Catarina,2
1036,Smartfit,Shopping Estação Joinville,-26.3206336,-48.8457141,Santa Catarina,1
1037,Smartfit,São Gonçalo Centro,-22.8231884,-43.0487912,Rio de Janeiro,0
1038,Smartfit,Jardim Alcântara,-22.8330235,-43.0059922,Rio de Janeiro,0
